years,sim_number,value
2057,V841,154066349.67328608
2058,V841,149645719.3748844
2059,V841,145180844.05881283
2060,V841,140886874.56939238
2061,V841,136609108.67919007
2062,V841,132426963.4282275
2063,V841,128241449.96518254
2064,V841,124203040.04533981
2014,V842,273658260
2015,V842,277088387.639609
2016,V842,281037349.3224752
2017,V842,285324249.7064064
2018,V842,290286737.35446614
2019,V842,295814431.8117397
2020,V842,301344682.6356345
2021,V842,307876624.22936887
2022,V842,314817964.89792264
2023,V842,322752344.26576144
2024,V842,331475193.3084748
2025,V842,340963106.74683577
2026,V842,351186274.42810816
2027,V842,362137724.7909936
2028,V842,374238141.92741287
2029,V842,387012523.76866376
2030,V842,400962070.8802853
2031,V842,416280590.14812773
2032,V842,431842694.92198604
2033,V842,449720167.8307873
2034,V842,468849487.75023645
2035,V842,489733171.1072901
2036,V842,512265696.2895947
2037,V842,536430064.11030626
2038,V842,562349310.6926389
2039,V842,589928366.9005146
2040,V842,619606931.2531272
2041,V842,651222207.6823553
2042,V842,686072995.3757304
2043,V842,722825037.9754176
2044,V842,763124396.5463766
2045,V842,806277633.3272322
2046,V842,853370298.7584817
2047,V842,904257102.2669991
2048,V842,959236284.8691875
2049,V842,1018781987.9575427
2050,V842,1082922379.0190516
2051,V842,1151781448.9151497
2052,V842,1226040030.584215
2053,V842,1307973820.388877
2054,V842,1397165311.6243892
2055,V842,1493252356.455627
2056,V842,1598630644.2881272
2057,V842,1713361398.8948252
2058,V842,1838391658.6800296
2059,V842,1974993348.5396383
2060,V842,2121419057.27863
2061,V842,2283943223.6979947
2062,V842,2462030615.468389
2063,V842,2656269098.0827837
2064,V842,2869884716.0275774
2014,V843,273658260
2015,V843,276666729.76328254
2016,V843,279761994.60502976
2017,V843,282910041.2075256
2018,V843,286111868.6107148
2019,V843,289173524.5237482
2020,V843,292483765.8348619
2021,V843,295664109.0255744
2022,V843,299063168.42189026
2023,V843,302295326.475663
2024,V843,305389298.45370346
2025,V843,308984244.4391788
2026,V843,312338955.569245
2027,V843,316056244.06627977
2028,V843,319838281.58950084
2029,V843,323686329.5552642
2030,V843,327372474.71712923
2031,V843,330864319.7424384
2032,V843,334544356.3525263
2033,V843,338224450.41085356
2034,V843,341797722.8424964
2035,V843,345244183.79556793
2036,V843,348391595.62809765
2037,V843,351161618.9174725
2038,V843,354138501.1201586
2039,V843,356518724.88342315
2040,V843,359042542.26156795
2041,V843,361631149.8499515
2042,V843,363783283.5301521
2043,V843,366156036.8441841
2044,V843,368168398.7553765
2045,V843,369896115.13240075
2046,V843,371463993.9304927
2047,V843,373117294.65785855
2048,V843,374680240.9677013
2049,V843,375964221.5830508
2050,V843,377077132.15821755
2051,V843,378025970.2351311
2052,V843,379052010.90604174
2053,V843,379920001.5610135
2054,V843,380523713.70243627
2055,V843,381063622.3203641
2056,V843,380961628.52569115
2057,V843,380832586.22647387
2058,V843,380545149.63462937
2059,V843,380422147.14955974
2060,V843,380133502.61299914
2061,V843,379679520.9864157
2062,V843,378803519.60209477
2063,V843,378021172.6068055
2064,V843,376798493.04854965
2014,V844,273658260
2015,V844,276569286.42431885
2016,V844,279538639.1802347
2017,V844,282403783.4776768
2018,V844,285184968.110639
2019,V844,288131288.16292304
2020,V844,290926459.5630802
2021,V844,293519958.7298359
2022,V844,296201810.9597091
2023,V844,299050432.9230326
2024,V844,301911028.87010634
2025,V844,304605179.47085637
2026,V844,307138834.3770123
2027,V844,309761877.72634023
2028,V844,312343297.9935759
2029,V844,315006455.56196976
2030,V844,317411395.80646807
2031,V844,319824640.6526737
2032,V844,321719263.1968088
2033,V844,323688580.26188225
2034,V844,325035573.96567625
2035,V844,326442438.6889996
2036,V844,327548562.2486191
2037,V844,328623260.48395574
2038,V844,329488991.9332722
2039,V844,329795157.68898106
2040,V844,329976675.9325559
2041,V844,329983631.5944536
2042,V844,329913811.31724584
2043,V844,329703856.3731828
2044,V844,328854153.88124275
2045,V844,328178178.368856
2046,V844,327293339.4850696
2047,V844,326143849.6427971
2048,V844,324738220.3084552
2049,V844,322592173.0880581
2050,V844,320488873.2647162
2051,V844,318524516.5854235
2052,V844,316211656.93949836
2053,V844,313787426.69909865
2054,V844,311083515.006746
2055,V844,308126971.81348276
2056,V844,305140475.52205765
2057,V844,301653122.28187513
2058,V844,298112422.2064723
2059,V844,294647727.3611139
2060,V844,290767904.0113576
2061,V844,286973903.7662263
2062,V844,282872915.0167669
2063,V844,278693525.6270432
2064,V844,274316940.8386105
2014,V845,273658260
2015,V845,276598304.3123048
2016,V845,279176954.3645699
2017,V845,282216618.1224568
2018,V845,285227099.4164123
2019,V845,288124868.8500592
2020,V845,291118696.66628855
2021,V845,294037789.09998375
2022,V845,296597683.30110705
2023,V845,298788013.51770025
2024,V845,300575672.1615394
2025,V845,301600220.1203132
2026,V845,302590065.67174935
2027,V845,302923752.3554357
2028,V845,303063787.8144725
2029,V845,302714034.8693728
2030,V845,301911140.4424236
2031,V845,300948458.9432445
2032,V845,299468915.3116212
2033,V845,297312291.1714468
2034,V845,295070250.39783514
2035,V845,292415477.67699647
2036,V845,289341712.08693016
2037,V845,286126759.25672305
2038,V845,282534506.7501672
2039,V845,278450226.6724703
2040,V845,274211444.3508994
2041,V845,269715508.6601505
2042,V845,264936952.74239123
2043,V845,259891577.32670158
2044,V845,254221405.32372627
2045,V845,248427932.0993177
2046,V845,242713685.0630428
2047,V845,236810213.49883422
2048,V845,230737468.6380354
2049,V845,224230168.33172426
2050,V845,217762771.23734412
2051,V845,211290134.20211393
2052,V845,204755239.50680906
2053,V845,198111854.77100074
2054,V845,191390052.44275066
2055,V845,184691980.834804
2056,V845,178003703.85535744
2057,V845,171157405.53752258
2058,V845,164507008.37927157
2059,V845,157897676.70349735
2060,V845,151256076.51695547
2061,V845,144778812.4094441
2062,V845,138340891.67617646
2063,V845,132051748.47860241
2064,V845,125821673.32556304
2014,V846,273658260
2015,V846,276257404.4270126
2016,V846,278456843.0038935
2017,V846,280545286.6513984
2018,V846,282041497.1001653
2019,V846,283467055.8563663
2020,V846,284584538.64730906
2021,V846,285278761.19601685
2022,V846,285534642.9453029
2023,V846,285416088.7239248
2024,V846,285187292.1021654
2025,V846,284584578.9420525
2026,V846,283602149.9150249
2027,V846,282325361.0740793
2028,V846,280753634.06004626
2029,V846,278849895.7724718
2030,V846,276291846.7142913
2031,V846,273594030.0488489
2032,V846,270579203.56968564
2033,V846,267466882.04083028
2034,V846,263957096.44613895
2035,V846,260065789.43250024
2036,V846,255475299.64407867
2037,V846,250825382.97212255
2038,V846,245878061.38063812
2039,V846,240605266.9916996
2040,V846,235109462.90714565
2041,V846,229327946.7728298
2042,V846,223315555.9948119
2043,V846,217007396.53221527
2044,V846,210685918.55173743
2045,V846,204294321.55772832
2046,V846,197896747.89595944
2047,V846,191768057.18564525
2048,V846,185700817.18469512
2049,V846,179578218.73072067
2050,V846,173532165.10686237
2051,V846,167701230.1346869
2052,V846,161836028.40965572
2053,V846,156129329.2331011
2054,V846,150435368.09335843
2055,V846,144984523.5076954
2056,V846,139635771.86874327
2057,V846,134392453.80638695
2058,V846,129240205.58130892
2059,V846,124195401.7331428
2060,V846,119286676.35199605
2061,V846,114437858.99907884
2062,V846,109764173.58722453
2063,V846,104960348.03641982
2064,V846,100464479.9839378
2014,V847,273658260
2015,V847,276391620.42517537
2016,V847,279116796.6670861
2017,V847,281671994.07212645
2018,V847,284193619.4019647
2019,V847,286703234.8266769
2020,V847,289107298.43895715
2021,V847,291402736.3435377
2022,V847,293531664.1383074
2023,V847,295600720.1448514
2024,V847,296931389.0661244
2025,V847,298577106.97417337
2026,V847,299823036.48977125
2027,V847,300592467.6470465
2028,V847,301132516.80489415
2029,V847,301272350.256445
2030,V847,301026570.12020797
2031,V847,300473225.0265552
2032,V847,299528698.5775654
2033,V847,298191212.5259742
2034,V847,296353223.1855934
2035,V847,293924276.94757116
2036,V847,291558768.6125973
2037,V847,288850192.0879304
2038,V847,285742726.33565533
2039,V847,282340480.61761165
2040,V847,278466222.6283029
2041,V847,274495894.21476793
2042,V847,270177272.73572785
2043,V847,265654025.34398007
2044,V847,260876572.08986035
2045,V847,255861035.69244632
2046,V847,250308518.82009196
2047,V847,244862912.50547594
2048,V847,239242916.3714533
2049,V847,233454776.77373305
2050,V847,227414392.2057876
2051,V847,221347545.27707583
2052,V847,215167640.69305247
2053,V847,208845051.5167415
2054,V847,202495453.26750186
2055,V847,196080218.98951706
2056,V847,189627423.9379987
2057,V847,183147521.76970473
2058,V847,176620880.52866697
2059,V847,170030181.73871005
2060,V847,163566360.8790741
2061,V847,157142040.6331486
2062,V847,150803069.78180596
2063,V847,144455956.82860184
2064,V847,138269912.82567182
2014,V848,273658260
2015,V848,276551431.2945557
2016,V848,279131275.71044195
2017,V848,281791539.0792275
2018,V848,284151708.2553395
2019,V848,286603742.54288167
2020,V848,288921573.61603594
2021,V848,291134096.95609045
2022,V848,293068993.7265695
2023,V848,295028576.85702926
2024,V848,296687648.1252739
2025,V848,298092984.92291677
2026,V848,299575981.8811392
2027,V848,300764068.40632856
2028,V848,302044664.17441666
2029,V848,303184002.4826179
2030,V848,304180375.0784658
2031,V848,305032274.7612165
2032,V848,305738399.16621584
2033,V848,306243261.49663657
2034,V848,306298170.6895307
2035,V848,306475557.9474916
2036,V848,306300900.84626967
2037,V848,306266075.30228645
2038,V848,305876274.4257084
2039,V848,305343349.06870127
2040,V848,304860271.96903294
2041,V848,303977072.1934747
2042,V848,303204267.83235276
2043,V848,301829187.13317317
2044,V848,300349922.52697515
2045,V848,299107761.680772
2046,V848,297440841.94553137
2047,V848,295962285.66840005
2048,V848,294247390.99509585
2049,V848,292164483.9994173
2050,V848,290124953.9113599
2051,V848,288119083.1057703
2052,V848,285987134.5051084
2053,V848,283570486.1629278
2054,V848,281178770.55937797
2055,V848,278688452.2264433
2056,V848,276056536.39175403
2057,V848,273301009.0269542
2058,V848,270259400.616488
2059,V848,267104153.39453506
2060,V848,263767367.7944948
2061,V848,260492880.04860675
2062,V848,257249449.670066
2063,V848,253971450.88987014
2064,V848,250416829.40006444
2014,V849,273658260
2015,V849,276955111.52235186
2016,V849,280504887.9012625
2017,V849,284406918.4064421
2018,V849,288677441.30162317
2019,V849,292856385.70774525
2020,V849,297833287.56940687
2021,V849,303150939.6823341
2022,V849,308676795.5892692
2023,V849,314675752.24600106
2024,V849,320699338.7109013
2025,V849,327134817.0190153
2026,V849,333997716.4016267
2027,V849,341183548.8448566
2028,V849,348681297.94859594
2029,V849,356411073.2647764
2030,V849,363881637.1205376
2031,V849,371883936.4948889
2032,V849,380300160.36663043
2033,V849,389024309.1891193
2034,V849,398023631.1727742
2035,V849,407277185.08597887
2036,V849,416470838.2553283
2037,V849,425902188.5200462
2038,V849,436083221.40192866
2039,V849,446520221.13089514
2040,V849,456848105.1746102
2041,V849,467885345.8845734
2042,V849,479137590.23939186
2043,V849,490396529.7247019
2044,V849,502584135.3526407
2045,V849,514713486.2806879
2046,V849,527745247.9847736
2047,V849,541276982.4777054
2048,V849,554902508.9228671
2049,V849,568852807.9589213
2050,V849,583745512.3005245
2051,V849,599051569.6023983
2052,V849,614662006.9711288
2053,V849,630821678.751248
2054,V849,647784093.1140656
2055,V849,665393322.1469554
2056,V849,683114555.3120891
2057,V849,701947735.2162979
2058,V849,721391101.9095385
2059,V849,741554773.1499707
2060,V849,762247389.0244882
2061,V849,783747821.6229476
2062,V849,806029036.4022133
2063,V849,829183776.7432864
2064,V849,852534083.0187974
2014,V850,273658260
2015,V850,276223836.0422347
2016,V850,278148884.07458645
2017,V850,279615215.7141827
2018,V850,280825013.47493935
2019,V850,281567467.94200766
2020,V850,281805566.5626838
2021,V850,281602157.9263118
2022,V850,280902234.3870778
2023,V850,279728476.1850712
2024,V850,278114369.620905
2025,V850,275883428.6685868
2026,V850,273138397.2250133
2027,V850,270183389.69070965
2028,V850,266805681.8111595
2029,V850,262788921.2338938
2030,V850,258446876.07447112
2031,V850,253733008.00348368
2032,V850,248593251.30152848
2033,V850,243413131.39080563
2034,V850,237999605.35565874
2035,V850,232614075.22320747
2036,V850,227341412.54938146
2037,V850,222022174.9820758
2038,V850,216718840.75685215
2039,V850,211365686.48978302
2040,V850,205708145.30672422
2041,V850,200240897.98949468
2042,V850,194918528.5102899
2043,V850,189643819.79279706
2044,V850,184352088.77742022
2045,V850,179161694.46329248
2046,V850,174005558.85790983
2047,V850,168886273.62745816
2048,V850,163805822.25028512
2049,V850,158470215.7254974
2050,V850,153403081.06173688
2051,V850,148522820.0596366
2052,V850,143543116.0988576
2053,V850,138776374.02731708
2054,V850,134107578.46974413
2055,V850,129492550.65923667
2056,V850,124977167.25050856
2057,V850,120388020.80277337
2058,V850,115986019.55677192
2059,V850,111694866.63206261
2060,V850,107311193.8212622
2061,V850,103157103.82189937
2062,V850,99183428.25776333
2063,V850,95302343.57750122
2064,V850,91460993.46007192
2014,V851,273658260
2015,V851,276608794.8495662
2016,V851,279514768.67289835
2017,V851,282313691.47687334
2018,V851,284764437.3203394
2019,V851,287152008.94082564
2020,V851,289809498.9259561
2021,V851,292454065.84019417
2022,V851,295042016.7974118
2023,V851,297153290.84814304
2024,V851,299514271.94333106
2025,V851,301724122.6091785
2026,V851,304060874.502969
2027,V851,306015571.7764075
2028,V851,307886697.2999682
2029,V851,309459274.3362184
2030,V851,310685569.37737244
2031,V851,311685083.6742553
2032,V851,312248687.7461445
2033,V851,312649904.871856
2034,V851,312798151.6787071
2035,V851,312652422.0519108
2036,V851,312195229.9121338
2037,V851,311462821.2837378
2038,V851,310439339.436902
2039,V851,308945663.7345688
2040,V851,307017366.3314306
2041,V851,305137080.1270691
2042,V851,302964509.8332403
2043,V851,300544940.91869533
2044,V851,297817048.53126603
2045,V851,294704322.6450935
2046,V851,291327696.7190742
2047,V851,287746985.98851776
2048,V851,284082243.9171813
2049,V851,280189456.22671795
2050,V851,275881197.68892646
2051,V851,271603181.76393616
2052,V851,267049191.05252883
2053,V851,262379870.76082793
2054,V851,257482670.28815243
2055,V851,252509937.5082931
2056,V851,247295902.3056086
2057,V851,241883307.96419856
2058,V851,236534059.22640938
2059,V851,231061700.95810527
2060,V851,225476270.96989664
2061,V851,219792755.69467366
2062,V851,214105422.97312936
2063,V851,208242140.78812093
2064,V851,202458585.27073455
2014,V852,273658260
2015,V852,276252685.69662684
2016,V852,279036425.7459459
2017,V852,281505708.4582874
2018,V852,284066185.8800236
2019,V852,286510598.301294
2020,V852,288586608.29557765
2021,V852,290786775.7389756
2022,V852,292813372.754596
2023,V852,294723667.8920474
2024,V852,296318784.7927758
2025,V852,297453008.11637646
2026,V852,298991165.60476667
2027,V852,300371673.7049173
2028,V852,301630217.52328116
2029,V852,302746063.9983079
2030,V852,303717520.43404186
2031,V852,304543099.54225653
2032,V852,304881789.1595124
2033,V852,304905298.5760297
2034,V852,304911702.3562696
2035,V852,305142206.018306
2036,V852,304792373.9544261
2037,V852,304557788.8543856
2038,V852,304099018.9217119
2039,V852,303549240.46758014
2040,V852,303023371.4619226
2041,V852,302343445.4664311
2042,V852,301494644.7114055
2043,V852,300444861.1489302
2044,V852,299345486.2480438
2045,V852,298055226.9193345
2046,V852,296647083.8453414
2047,V852,294906566.7768131
2048,V852,293192206.5970389
2049,V852,291182757.2085337
2050,V852,289132480.08690155
2051,V852,286998307.03863263
2052,V852,284821794.25871223
2053,V852,282481282.4549853
2054,V852,279749257.57747084
2055,V852,277104064.89212316
2056,V852,274202635.1537844
2057,V852,271450583.82659215
2058,V852,268422425.52168763
2059,V852,265465027.90709895
2060,V852,262409984.9642724
2061,V852,259230177.6566677
2062,V852,255992546.20953718
2063,V852,252669768.72667235
2064,V852,249244031.43244103
2014,V853,273658260
2015,V853,276022223.5840177
2016,V853,277784030.1266896
2017,V853,278950788.6111458
2018,V853,279501014.27572227
2019,V853,279001957.07868963
2020,V853,278294655.08750165
2021,V853,276787358.58462715
2022,V853,274609469.25623393
2023,V853,271880876.9717182
2024,V853,268704689.6720689
2025,V853,264998940.2924879
2026,V853,260745452.26220468
2027,V853,255925029.7935167
2028,V853,250643138.00207517
