years,sim_number,value
2051,V117,10180147059.244732
2052,V117,9803289237.208408
2053,V117,9385342342.621965
2054,V117,9186970732.351135
2055,V117,8991304162.942493
2056,V117,8798337417.211254
2057,V117,8608085065.483658
2058,V117,8420414094.543419
2059,V117,8235600559.3776455
2060,V117,8053508725.491921
2061,V117,7874136075.05207
2062,V117,7697479839.982092
2063,V117,7523510999.389282
2064,V117,7352248193.63919
2014,V118,15923170600
2015,V118,16054062714.431591
2016,V118,16166649844.251835
2017,V118,16260026530.367128
2018,V118,16332604944.902956
2019,V118,16385798108.041374
2020,V118,16419834692.23169
2021,V118,16433675332.52003
2022,V118,16427243911.484009
2023,V118,16400539217.68278
2024,V118,16353635107.232761
2025,V118,15983630060.547493
2026,V118,15717344096.916824
2027,V118,15614068966.147137
2028,V118,15491305674.52271
2029,V118,15089475762.768972
2030,V118,14934486790.958979
2031,V118,14762587874.222633
2032,V118,14574599033.514969
2033,V118,14370958087.86832
2034,V118,14152452704.092255
2035,V118,13919829215.885574
2036,V118,13497549285.990473
2037,V118,13262194101.513288
2038,V118,12924085001.706081
2039,V118,12695337512.243952
2040,V118,12469324013.172726
2041,V118,12245825335.9219
2042,V118,12024169065.468792
2043,V118,11792683362.996317
2044,V118,11577026084.274172
2045,V118,11319454199.078936
2046,V118,11109651467.177246
2047,V118,10902433246.45208
2048,V118,10697680261.081947
2049,V118,10495530522.654327
2050,V118,10261249547.949366
2051,V118,10064759738.134867
2052,V118,9715681797.506235
2053,V118,9527361699.197344
2054,V118,9341546525.703695
2055,V118,9142797614.644678
2056,V118,8962021362.066055
2057,V118,8783965789.762302
2058,V118,8608379920.503283
2059,V118,8435256876.021662
2060,V118,8264552854.859226
2061,V118,8096335550.081634
2062,V118,7930557879.809948
2063,V118,7767206170.577224
2064,V118,7605940862.318682
2014,V119,15923170600
2015,V119,16056458773.107498
2016,V119,16036765676.314957
2017,V119,15913293918.825293
2018,V119,15993897443.367008
2019,V119,16057207602.37165
2020,V119,16103090473.059391
2021,V119,16131362954.539553
2022,V119,16141724121.50786
2023,V119,16133907526.60608
2024,V119,16107681802.225252
2025,V119,15996339159.064455
2026,V119,15936134112.554808
2027,V119,15858349018.981983
2028,V119,15763647753.43149
2029,V119,15652110286.008362
2030,V119,15524007141.702673
2031,V119,15157999536.398596
2032,V119,15000554157.985256
2033,V119,14828090313.951561
2034,V119,14563355174.224611
2035,V119,14363839407.702213
2036,V119,14151110718.677921
2037,V119,13873662871.143728
2038,V119,13637634191.69389
2039,V119,13068485280.681356
2040,V119,12823818728.32263
2041,V119,12581729300.389906
2042,V119,12342166515.134287
2043,V119,12104601284.564013
2044,V119,11810617996.1843
2045,V119,11580209902.812273
2046,V119,11281854201.630344
2047,V119,11058249567.531843
2048,V119,10837322579.122248
2049,V119,10619126512.56306
2050,V119,10403559136.213232
2051,V119,10190384041.38801
2052,V119,9980414932.651676
2053,V119,9772370675.829372
2054,V119,9567937815.043476
2055,V119,9313332522.359833
2056,V119,9115433914.713285
2057,V119,8920168292.288252
2058,V119,8727856417.324442
2059,V119,8538340654.117301
2060,V119,8342719259.501539
2061,V119,8159011372.615968
2062,V119,7977951930.217998
2063,V119,7799795043.603837
2064,V119,7577906070.204209
2014,V120,15923170600
2015,V120,16056365682.511114
2016,V120,16172768404.009518
2017,V120,16271956173.47579
2018,V120,16352859066.674149
2019,V120,16415865451.451258
2020,V120,16461335302.093588
2021,V120,16134862285.625507
2022,V120,16143727922.234682
2023,V120,16134568305.621132
2024,V120,16107408576.859549
2025,V120,16062060957.561956
2026,V120,15999152860.901659
2027,V120,15918038909.104921
2028,V120,15820146098.376354
2029,V120,15705190225.36596
2030,V120,15573523982.683392
2031,V120,15425580768.757349
2032,V120,15261813607.364752
2033,V120,15013369471.595747
2034,V120,14820452071.990604
2035,V120,14613013934.358309
2036,V120,14392609358.740496
2037,V120,14159027059.554482
2038,V120,13868442740.790348
2039,V120,13612300135.293673
2040,V120,13348552534.773376
2041,V120,13087484038.394693
2042,V120,12829131368.689411
2043,V120,12573448260.591146
2044,V120,12320566519.35795
2045,V120,12070600428.902554
2046,V120,11639071032.582994
2047,V120,11398705227.647848
2048,V120,11161231400.02723
2049,V120,10926648702.261263
2050,V120,10695011056.284397
2051,V120,10354832854.971369
2052,V120,10131569669.416456
2053,V120,9911217338.529652
2054,V120,9693908779.677694
2055,V120,9479590995.225527
2056,V120,9268289300.271687
2057,V120,9059516089.725752
2058,V120,8854281444.884718
2059,V120,8652083554.67181
2060,V120,8452927277.341756
2061,V120,8096591736.764911
2062,V120,7907272657.115447
2063,V120,7720940183.4249115
2064,V120,7537592355.034534
2014,V121,15923170600
2015,V121,16055359128.37679
2016,V121,16169682769.026527
2017,V121,16265721810.218964
2018,V121,16343112815.551292
2019,V121,16348965310.802326
2020,V121,16388044426.922913
2021,V121,16407892722.006163
2022,V121,16408446547.097107
2023,V121,16389184277.058172
2024,V121,16350999689.180908
2025,V121,16293613158.265656
2026,V121,16217140719.42439
2027,V121,15798461429.531183
2028,V121,15687022923.103281
2029,V121,15557849551.488848
2030,V121,15411335949.42538
2031,V121,15046204301.727024
2032,V121,14629070710.378046
2033,V121,14438446491.033876
2034,V121,14234267921.772854
2035,V121,14015890554.381336
2036,V121,13688213538.439655
2037,V121,13361677409.228622
2038,V121,13115354906.276278
2039,V121,12727053691.579268
2040,V121,12488807937.177938
2041,V121,12253065001.706863
2042,V121,12019675424.569427
2043,V121,11788766012.00469
2044,V121,11381365603.595974
2045,V121,11019198493.898304
2046,V121,10802287054.117208
2047,V121,10588190471.83178
2048,V121,10376605736.245531
2049,V121,10167709460.1103
2050,V121,9928576967.139101
2051,V121,9725542706.320187
2052,V121,9525170674.962532
2053,V121,9327437374.870401
2054,V121,9132298760.808945
2055,V121,8939563186.007393
2056,V121,8749778914.60398
2057,V121,8550685936.434677
2058,V121,8366457427.820889
2059,V121,8184901020.825875
2060,V121,8005951055.5488415
2061,V121,7702835904.104638
2062,V121,7532050758.880291
2063,V121,7342351278.862587
2064,V121,7081953745.003874
2014,V122,15923170600
2015,V122,16058562132.412859
2016,V122,16182028274.759901
2017,V122,16291954142.64294
2018,V122,16387869049.54441
2019,V122,16469793498.942663
2020,V122,16537236679.204002
2021,V122,16590266663.730833
2022,V122,16526973259.751799
2023,V122,16549880637.12409
2024,V122,16262259868.591846
2025,V122,16256063210.913214
2026,V122,16235315995.653536
2027,V122,16200014920.320465
2028,V122,16149258466.083418
2029,V122,16085172564.15707
2030,V122,16006955883.254644
2031,V122,15633950629.663744
2032,V122,15529819204.766306
2033,V122,15313407645.086538
2034,V122,15184024066.884401
2035,V122,15041988501.089844
2036,V122,14887663421.543932
2037,V122,14721832339.68588
2038,V122,14544435843.495787
2039,V122,14097096232.607672
2040,V122,13901997569.00073
2041,V122,13697257397.917881
2042,V122,13483281548.487093
2043,V122,13260547840.98037
2044,V122,13029118353.215132
2045,V122,12790534495.83726
2046,V122,12544851553.099735
2047,V122,12202615097.676804
2048,V122,11838753329.185076
2049,V122,11592247210.930151
2050,V122,11348889439.284586
2051,V122,11108637789.757782
2052,V122,10858675064.682058
2053,V122,10624968633.365955
2054,V122,10210283169.187735
2055,V122,9986904839.148056
2056,V122,9617581284.132462
2057,V122,9403797553.539122
2058,V122,9178211239.980667
2059,V122,8970943562.212063
2060,V122,8766302657.679937
2061,V122,8564682940.047251
2062,V122,8366560239.941234
2063,V122,8171726126.560261
2064,V122,7979979721.205472
2014,V123,15923170600
2015,V123,16055249005.00135
2016,V123,16170695141.633778
2017,V123,16268379485.987162
2018,V123,16066121580.679089
2019,V123,16126166867.267895
2020,V123,16168151802.351347
2021,V123,16191804661.338829
2022,V123,16196648068.367483
2023,V123,16183229427.789242
2024,V123,16150702532.25651
2025,V123,16100311864.581148
2026,V123,16031302434.999382
2027,V123,15944415673.54606
2028,V123,15839573218.540808
2029,V123,15379290156.742733
2030,V123,15235212315.604385
2031,V123,14992723480.289486
2032,V123,14742725948.937754
2033,V123,14561603589.776072
2034,V123,14366012551.159254
2035,V123,14156466510.591564
2036,V123,13933872802.952057
2037,V123,13705446482.478933
2038,V123,13479720105.45031
2039,V123,13172541253.177149
2040,V123,12953458091.272299
2041,V123,12737154452.856277
2042,V123,12523491794.357544
2043,V123,12312458590.935015
2044,V123,12104042908.853956
2045,V123,11898232415.952812
2046,V123,11609206218.704668
2047,V123,11410039683.743559
2048,V123,11213398511.585459
2049,V123,11019019164.034334
2050,V123,10805385062.404987
2051,V123,10616713972.953
2052,V123,10430518042.052042
2053,V123,10131393579.673378
2054,V123,9952115729.921978
2055,V123,9774408803.671375
2056,V123,9525118291.597467
2057,V123,9198084628.890703
2058,V123,9032555391.796612
2059,V123,8869320629.328957
2060,V123,8708357877.669552
2061,V123,8549664135.206873
2062,V123,8393124600.211132
2063,V123,8238797498.050672
2064,V123,8086776460.120486
2014,V124,15923170600
2015,V124,16054991138.95603
2016,V124,16168543825.302074
2017,V124,16263435601.075626
2018,V124,16338921056.60499
2019,V124,16395458567.403893
2020,V124,16432368561.15233
2021,V124,16449664167.38197
2022,V124,16315155198.44234
2023,V124,16292988977.679134
2024,V124,16250876076.823423
2025,V124,16189686291.059938
2026,V124,15840072835.46776
2027,V124,15742284615.485907
2028,V124,15471132345.359238
2029,V124,15338346137.378252
2030,V124,15188237843.852297
2031,V124,15021306871.943346
2032,V124,14838093271.472124
2033,V124,14639260262.637173
2034,V124,14425471326.601376
2035,V124,14197418768.619556
2036,V124,13956068634.229801
2037,V124,13717324687.039042
2038,V124,13480550766.28451
2039,V124,13247037894.434435
2040,V124,13016086896.665857
2041,V124,12787839612.493067
2042,V124,12425418601.476492
2043,V124,12204145978.464375
2044,V124,11986147727.115889
2045,V124,11770762392.700737
2046,V124,11558041305.493881
2047,V124,11347816067.995935
2048,V124,11000488381.195194
2049,V124,10798148565.843855
2050,V124,10598372526.07747
2051,V124,10401155952.927767
2052,V124,10146467297.530594
2053,V124,9955472636.799524
2054,V124,9766987976.43059
2055,V124,9580936943.023499
2056,V124,9343067803.58748
2057,V124,9163191891.557121
2058,V124,8985802746.475143
2059,V124,8810682447.408924
2060,V124,8638224307.812199
2061,V124,8468207923.601248
2062,V124,8300629205.870057
2063,V124,8135204960.789652
2064,V124,7972373688.288852
2014,V125,15923170600
2015,V125,16055994308.477337
2016,V125,16171874114.218733
2017,V125,16270232192.405771
2018,V125,16350092946.390676
2019,V125,16412508718.887308
2020,V125,16456591911.808296
2021,V125,16482151156.86774
2022,V125,16488496636.897833
2023,V125,16476740297.786303
2024,V125,16446199856.4534
2025,V125,16397182171.14945
2026,V125,16329773881.973307
2027,V125,16244144014.929562
2028,V125,16140352772.100273
2029,V125,16019147966.747602
2030,V125,15771678074.891027
2031,V125,15617508866.968357
2032,V125,15446929245.669966
2033,V125,15260928882.12045
2034,V125,15059888634.512772
2035,V125,14606845736.207468
2036,V125,14381315391.740034
2037,V125,14142862674.63944
2038,V125,13903330571.504997
2039,V125,13665873181.551489
2040,V125,13431682588.479805
2041,V125,13200323053.163872
2042,V125,12971702320.656345
2043,V125,12745531431.93272
2044,V125,12522339152.41336
2045,V125,12105193186.435837
2046,V125,11890906445.821423
2047,V125,11679198477.24089
2048,V125,11469657446.549995
2049,V125,11263317181.020857
2050,V125,11059123299.23271
2051,V125,10857623560.715715
2052,V125,10659177813.962175
2053,V125,10463251253.91706
2054,V125,10270021222.160189
2055,V125,10079377024.47146
2056,V125,9891307388.826761
2057,V125,9705800512.362127
2058,V125,9498588098.813587
2059,V125,9318284309.586788
2060,V125,9140838670.062899
2061,V125,8965780213.237766
2062,V125,8718206990.798098
2063,V125,8549692234.746833
2064,V125,8383576361.699349
2014,V126,15923170600
2015,V126,16058928905.528635
2016,V126,16180466935.160086
2017,V126,16287428312.151382
2018,V126,16378868603.572353
2019,V126,16455811449.809843
2020,V126,16517366946.432453
2021,V126,16562955439.719452
2022,V126,16593209037.133892
2023,V126,16607391169.151352
2024,V126,16605583555.466364
2025,V126,16588196351.36325
2026,V126,16554979056.266918
2027,V126,16505571526.784796
2028,V126,16440941755.178883
2029,V126,16360830477.665686
2030,V126,16265434347.373655
2031,V126,16154905007.181019
2032,V126,16029037192.964388
2033,V126,15889564022.771276
2034,V126,15736105006.279425
2035,V126,15238533902.098228
2036,V126,15061613066.480206
2037,V126,14872906759.842756
2038,V126,14671959986.959267
2039,V126,14460046696.328632
2040,V126,14236512528.674845
2041,V126,14003618816.182232
2042,V126,13761124051.59408
2043,V126,13509669507.251167
2044,V126,13249891584.652302
2045,V126,12982369242.418013
2046,V126,12628653467.708048
2047,V126,12363669370.657558
2048,V126,12101856355.797775
2049,V126,11843169145.452765
2050,V126,11436723868.71405
2051,V126,11187957349.807615
2052,V126,10942451520.607395
2053,V126,10670581706.32833
2054,V126,10432327417.75749
2055,V126,10197378148.114376
2056,V126,9902127191.508759
2057,V126,9675321597.157238
2058,V126,9451582401.298883
2059,V126,9231453534.33337
2060,V126,8956320875.74049
2061,V126,8744287420.455278
2062,V126,8535579389.723691
2063,V126,8329643292.819029
2064,V126,8127565333.345162
2014,V127,15923170600
2015,V127,16052901803.55561
2016,V127,16164933903.92103
2017,V127,16257187840.789482
2018,V127,16329478131.722715
2019,V127,16381975747.472631
2020,V127,16414265518.456709
2021,V127,16426042164.801222
2022,V127,16417288996.585123
2023,V127,16387965822.548714
2024,V127,16338064071.237206
2025,V127,16267593596.942379
2026,V127,16177452809.078419
2027,V127,16067563749.784607
2028,V127,15938305042.795156
2029,V127,15706348539.57875
2030,V127,15540644919.358267
2031,V127,15357243036.85394
2032,V127,15156636196.697388
2033,V127,14939809059.564337
2034,V127,14707397717.64703
2035,V127,14188683868.198494
2036,V127,13932420998.94607
2037,V127,13674582915.443708
2038,V127,13419218748.010843
2039,V127,13166196068.018679
2040,V127,12915888002.272604
2041,V127,12378629552.785347
2042,V127,12138823180.915136
2043,V127,11901924859.126509
2044,V127,11667660596.525723
2045,V127,11436024837.445053
2046,V127,11207071309.742136
2047,V127,10980036448.19069
2048,V127,10756513740.947657
2049,V127,10535650333.424196
2050,V127,10317652858.41141
2051,V127,9941757379.410812
2052,V127,9732693926.304586
2053,V127,9526402931.540297
2054,V127,9322567302.038042
2055,V127,9121812449.693167
2056,V127,8923784107.951527
2057,V127,8728638608.732216
2058,V127,8536059750.689253
2059,V127,8346523412.7319
2060,V127,8159792633.674149
2061,V127,7975867892.410845
2062,V127,7794728973.952307
2063,V127,7616404670.267088
2064,V127,7440650194.087568
2014,V128,15923170600
2015,V128,15770491753.990578
2016,V128,15880722165.568811
2017,V128,15971238314.878508
2018,V128,15891458528.29204
2019,V128,15943103403.158058
2020,V128,15975028605.893265
2021,V128,15986776325.736534
2022,V128,15978943445.082722
2023,V128,15951177680.967485
2024,V128,15903402256.80791
2025,V128,15836085897.641142
2026,V128,15748411475.202343
2027,V128,15641875609.217945
2028,V128,15517132914.531538
2029,V128,15373995591.701307
2030,V128,15213124841.431934
2031,V128,15034988377.83929
2032,V128,14840128739.79173
2033,V128,14629350322.089148
2034,V128,14403299031.298803
2035,V128,14157371006.834501
2036,V128,13903353623.914568
2037,V128,13486354453.366798
2038,V128,13232134990.62363
2039,V128,12655466178.228989
2040,V128,12412554855.61587
2041,V128,12045156433.783403
2042,V128,11809778400.656553
2043,V128,11383935508.360254
2044,V128,11085607958.741758
2045,V128,10863056964.198711
2046,V128,10642752794.653532
2047,V128,10425440029.77291
2048,V128,10210648521.237286
2049,V128,9998608496.971203
2050,V128,9675971594.463423
2051,V128,9417395892.059187
2052,V128,9216883826.469193
2053,V128,9019027704.8032
2054,V128,8823836941.765926
2055,V128,8630923957.635578
2056,V128,8441114279.528283
2057,V128,8254001356.354222
2058,V128,8069591384.814284
2059,V128,7887889005.985939
2060,V128,7708723027.833042
2061,V128,7532447676.538775
2062,V128,7325174983.713583
2063,V128,7154521733.817063
2064,V128,6987162391.857956
2014,V129,15923170600
2015,V129,16056118785.442574
2016,V129,16172829334.692295
2017,V129,16271956453.884651
2018,V129,16054956236.381632
2019,V129,16118304989.65379
2020,V129,16163664950.465168
2021,V129,16191583174.47003
2022,V129,16201724333.25021
